,acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
467,0.122,['Rascal Flatts'],0.612,224840.0,3.747333333333333,0.765,0.0,3uSeT5T2pOEx5fTdYFJasm,0.0,2.0,0.103,-4.915,1.0,Why Wait,46.0,2010-01-01,0.0404,122.021,0.5529999999999999,2010.0
468,0.386,['Kid Cudi'],0.49,86613.0,1.4435499999999999,0.528,0.0,5SgMhs9A3PSkJd0ruJwUsI,0.8759999999999999,9.0,0.212,-8.638,1.0,We Aite (Wake Your Mind Up),47.0,2010-01-01,0.0342,137.983,0.44,2010.0
469,0.177,['Tim McGraw'],0.465,296333.0,4.938883333333334,0.54,0.0,4C5pVpypNmXpSN42rIqmpK,2.82e-06,1.0,0.106,-7.097,1.0,Please Remember Me,47.0,2010-11-30,0.0277,75.88,0.234,2010.0
470,0.005679999999999999,['Kings of Leon'],0.573,195427.0,3.2571166666666667,0.7290000000000001,0.0,5L0AqUOKJmzDG3OAU5KZbE,0.00728,11.0,0.396,-6.2170000000000005,0.0,Birthday,51.0,2010-10-19,0.0415,119.232,0.665,2010.0
471,0.0456,['The Strokes'],0.644,179200.0,2.9866666666666664,0.7879999999999999,0.0,69YCkfZS0aOjEUPwQ4zCZ9,0.34,0.0,0.231,-5.039,1.0,Gratisfaction,52.0,2011-03-18,0.0556,135.437,0.7090000000000001,2011.0
472,0.000122,['A Day To Remember'],0.409,204187.0,3.403116666666667,0.989,0.0,73CczWVa3cudmlTAgOwKXv,0.0,9.0,0.35600000000000004,-4.115,1.0,If I Leave,49.0,2011-10-01,0.14300000000000002,154.986,0.228,2011.0
473,3.52e-05,['A Day To Remember'],0.405,206533.0,3.4422166666666665,0.976,1.0,6cXx0xrCrTNzFZIHTxpinC,0.0,0.0,0.271,-3.36,1.0,Out of Time,49.0,2011-10-01,0.0874,160.115,0.34600000000000003,2011.0
474,0.122,['Luke Bryan'],0.528,269813.0,4.496883333333333,0.86,0.0,3zNpjr7DpfO5AGnndIkpYy,9.61e-05,0.0,0.0813,-4.109,1.0,"Been There, Done That",48.0,2011-08-09,0.0338,156.037,0.6409999999999999,2011.0
475,0.000518,['Arctic Monkeys'],0.505,234920.0,3.9153333333333333,0.898,0.0,5qm8ISXOho1EvFj6e4f4bG,0.00236,7.0,0.173,-4.9060000000000015,1.0,She's Thunderstorms,47.0,2011-06-07,0.0329,118.929,0.731,2011.0
476,0.95,['Ed Sheeran'],0.588,195840.0,3.2640000000000002,0.0929,0.0,0pJfsPQesJyCnR5XWZyvj9,0.00539,11.0,0.128,-14.300999999999998,1.0,This,56.0,2011-09-09,0.0443,152.139,0.502,2011.0
477,0.0143,"['Tyler, The Creator']",0.647,322000.0,5.366666666666666,0.627,1.0,4twFcxWUgcdvd6Irs4tamJ,0.0,7.0,0.14,-10.555,0.0,Nightmare,46.0,2011-05-10,0.458,87.82,0.636,2011.0
478,0.845,['Coldplay'],0.511,239767.0,3.9961166666666665,0.304,0.0,5zyfzNnBzN7f7PVkJFnW2g,1.03e-05,0.0,0.0741,-11.095999999999998,1.0,Us Against the World,57.0,2011-10-24,0.0279,112.379,0.195,2011.0
479,0.222,['Chris Brown'],0.6579999999999999,264680.0,4.411333333333333,0.642,0.0,2heln0PA9q54ngSUjsPnvg,0.0,2.0,0.35700000000000004,-7.515,1.0,Should've Kissed You,54.0,2011-03-22,0.0493,93.011,0.556,2011.0
480,0.109,['Mac Miller'],0.438,197852.0,3.2975333333333334,0.792,1.0,0Etjx0wbI3vCJAA054J5ZY,0.0,5.0,0.241,-6.884,0.0,Diamonds & Gold,48.0,2011-11-15,0.34600000000000003,175.87900000000005,0.463,2011.0
481,0.529,['Grupo Laberinto'],0.802,145197.0,2.41995,0.568,0.0,6SuZ6WDQx3HRj5W3VNl5By,0.0,6.0,0.0176,-5.651,1.0,El Prieto Con Tres Coronas,49.0,2011-01-06,0.0554,107.331,0.954,2011.0
482,0.0006219999999999999,['Lady Gaga'],0.608,246533.0,4.108883333333333,0.848,0.0,4LrHrb9fZ39fQsMyUdrQXO,3.93e-06,1.0,0.429,-5.086,1.0,Americano,47.0,2011-01-01,0.0326,127.999,0.338,2011.0
483,0.0191,['Arctic Monkeys'],0.434,183507.0,3.05845,0.912,0.0,577M06tqh2BwsT1qqZOBM1,0.278,9.0,0.326,-5.148,1.0,Don't Sit Down 'Cause I've Moved Your Chair,46.0,2011-06-07,0.0451,119.729,0.315,2011.0
484,0.000177,['Lil Wayne'],0.644,240307.0,4.005116666666667,0.6609999999999999,0.0,1ZOROX1KhC9xipkXFCxeDf,5.23e-06,11.0,0.108,-6.093,1.0,How To Love,61.0,2011-01-01,0.0418,153.99200000000005,0.272,2011.0
485,0.00732,['Zac Brown Band'],0.524,209213.0,3.486883333333333,0.889,0.0,0lmu66pkaVAVScncgWvGt5,0.00889,8.0,0.147,-5.257999999999999,1.0,Uncaged,49.0,2012-07-06,0.0513,94.934,0.3720000000000001,2012.0
486,0.000328,['Imagine Dragons'],0.613,232240.0,3.8706666666666667,0.833,0.0,3Agiwcd2KjBOG2MkckhC3i,0.0006900000000000001,4.0,0.0765,-4.694,1.0,Hear Me,48.0,2012-09-04,0.0365,125.025,0.537,2012.0
487,0.0456,['Lana Del Rey'],0.565,264773.0,4.412883333333334,0.647,0.0,4cKtn8Shw999egpwBmWQmp,0.0,1.0,0.121,-6.789,0.0,Summertime Sadness,48.0,2012-01-30,0.0334,111.931,0.21600000000000005,2012.0
488,0.525,['The Weeknd'],0.657,196360.0,3.272666666666667,0.405,0.0,3PjV4RnfKc42S1wmJKM11G,0.07200000000000001,0.0,0.146,-8.637,0.0,What You Need,47.0,2012-01-01,0.0584,133.895,0.0673,2012.0
489,0.00605,['Green Day'],0.4270000000000001,303293.0,5.054883333333334,0.773,0.0,1qIgyDoc2rwtq8w49jeWL8,4.02e-06,8.0,0.0396,-4.222,1.0,Oh Love,57.0,2012-09-24,0.115,171.80599999999995,0.695,2012.0
490,0.812,['Lana Del Rey'],0.189,158654.0,2.644233333333333,0.317,0.0,5QWex1FyG3NhqIfJsJUqxj,0.0719,10.0,0.214,-8.631,1.0,Blue Velvet,48.0,2012-11-12,0.028,84.809,0.251,2012.0
491,0.00451,['Muse'],0.256,295373.0,4.922883333333333,0.679,0.0,40pPI2TbaYSZlKfV44HRjn,0.0409,9.0,0.172,-4.495,0.0,Supremacy,60.0,2012-09-24,0.0387,158.718,0.325,2012.0
492,0.0444,['Tame Impala'],0.348,359947.0,5.999116666666667,0.8640000000000001,0.0,33JMMgxQKL3zJsZeMNC3gR,0.483,3.0,0.0873,-3.564,1.0,Nothing That Has Happened So Far Has Been Anything We Could Control,52.0,2012-01-01,0.0421,99.851,0.359,2012.0
493,0.217,['Lana Del Rey'],0.312,214587.0,3.57645,0.841,1.0,45dAw6GXEsogcDF3NUgj3O,2.380000000000001e-05,2.0,0.0876,-5.244,1.0,Radio,48.0,2012-01-30,0.0846,75.112,0.185,2012.0
494,0.0104,['The Killers'],0.6609999999999999,231160.0,3.8526666666666665,0.8009999999999999,0.0,0x4rW5jv6fkKweBgjE5O8F,1.77e-05,1.0,0.0738,-4.998,0.0,The Way It Was,58.0,2012-09-17,0.0246,105.994,0.517,2012.0
495,0.0185,['Deftones'],0.285,413347.0,6.889116666666666,0.613,0.0,4FEr6dIdH6EqLKR0jB560J,0.1,5.0,0.114,-6.412000000000001,1.0,Rosemary,52.0,2012-11-09,0.0421,126.628,0.0772,2012.0
496,0.13,['Kenny Chesney'],0.596,351613.0,5.860216666666667,0.503,0.0,13JngJc6J0ykO7Pq0gin35,0.0,4.0,0.0754,-7.606,1.0,El Cerrito Place,47.0,2012-06-19,0.0272,134.032,0.262,2012.0
497,0.0543,['Three Days Grace'],0.515,201013.0,3.350216666666667,0.847,0.0,6rpAJECCjVZG3cNt7o9xBv,0.0,0.0,0.363,-5.905,0.0,Broken Glass,52.0,2012-10-02,0.0645,155.02100000000004,0.466,2012.0
498,0.12,['Imagine Dragons'],0.267,536080.0,8.934666666666667,0.79,0.0,7cBhzkTWSpHBGAiCZzSika,4.59e-05,0.0,0.635,-7.226,1.0,Nothing Left To Say / Rocks,47.0,2012-09-04,0.0472,108.033,0.0623,2012.0
499,0.272,['Taylor Swift'],0.733,220320.0,3.6719999999999997,0.59,0.0,6cf6rLb8qcklvJv90W6HCW,0.0,5.0,0.136,-5.86,1.0,Girl At Home,47.0,2012-10-22,0.0284,125.048,0.633,2012.0
500,0.795,['Maroon 5'],0.7809999999999999,194253.0,3.2375499999999997,0.259,0.0,2EUxbBRKE07EOWW8mBkg5q,0.0,7.0,0.0993,-9.204,1.0,Sad,49.0,2012-01-01,0.0323,111.9,0.331,2012.0
501,0.00278,['Florence + The Machine'],0.46,251107.0,4.185116666666667,0.698,0.0,5xze6PuNHYQhTWAPMSfDsB,0.0026100000000000003,0.0,0.0914,-9.38,1.0,Breath Of Life,47.0,2012-01-01,0.0437,146.138,0.273,2012.0
502,0.00117,['Rihanna'],0.6729999999999999,178027.0,2.9671166666666666,0.774,0.0,76d2uYjE6NkCak2wyCAw5d,0.0005809999999999999,8.0,0.14800000000000002,-7.097,1.0,Cockiness (Love It),50.0,2012-07-18,0.0572,124.999,0.261,2012.0
503,0.00984,['The Weeknd'],0.659,323733.0,5.39555,0.606,1.0,249E7AgSyA4vhtXNEjQYb5,3.27e-06,9.0,0.359,-5.204,1.0,Wicked Games,47.0,2012-01-01,0.0313,114.071,0.325,2012.0
504,0.815,['Jack Johnson'],0.7829999999999999,194493.0,3.2415499999999997,0.396,0.0,5y0AneAZjgvVmfeuQ9XYbQ,0.00278,5.0,0.108,-12.112,0.0,Don't Believe A Thing I Say,50.0,2013-01-01,0.0396,133.983,0.377,2013.0
505,0.0281,['Lady Gaga'],0.674,214640.0,3.5773333333333333,0.715,1.0,0kS6GezxkbM5YXffQFnID6,0.0,8.0,0.0894,-4.337,1.0,Sexxx Dreams,58.0,2013-11-11,0.0493,113.942,0.381,2013.0
506,2.02e-05,['Five Finger Death Punch'],0.585,219563.0,3.659383333333333,0.99,1.0,3kHdBLnPm5gOc5mNIqa0La,0.0,6.0,0.15,-3.907,0.0,Weight Beneath My Sin,49.0,2013-11-19,0.0782,112.018,0.542,2013.0
507,0.0668,['The Weeknd'],0.637,306773.0,5.1128833333333334,0.652,0.0,6V9TlCdwLeQes4FX5zxz3f,0.175,1.0,0.0714,-5.237,0.0,Wanderlust,53.0,2013-01-01,0.0435,115.924,0.0725,2013.0
508,0.000182,['The Strokes'],0.516,242293.0,4.038216666666667,0.942,0.0,5GKVcvTgnFYtfh25qKQtRg,0.464,2.0,0.116,-4.113,1.0,One Way Trigger,57.0,2013-03-25,0.036000000000000004,95.996,0.964,2013.0
509,0.442,"['Tyler, The Creator']",0.313,237107.0,3.951783333333333,0.7609999999999999,1.0,6oVFpdtDzSgRLv8rUgFVUW,0.0,4.0,0.741,-8.509,0.0,Lone,52.0,2013-04-01,0.266,162.606,0.591,2013.0
510,0.00054,['The 1975'],0.612,224674.0,3.7445666666666666,0.938,0.0,0IwP4xY3wS0uiGxgqGXgIN,0.0,11.0,0.368,-4.463,1.0,Chocolate,50.0,2013,0.0623,100.04,0.612,2013.0
511,0.0497,['Eminem'],0.7140000000000001,391416.0,6.5236,0.787,1.0,4dfAUJI1QesmK5HfK9gtYs,0.0,5.0,0.58,-6.769,0.0,Wicked Ways,54.0,2013-11-05,0.401,138.017,0.131,2013.0
512,0.109,['The Weeknd'],0.655,444653.0,7.4108833333333335,0.636,0.0,5oAOK7xCJD8hzp9PuxjULL,0.237,1.0,0.0842,-7.84,1.0,Tears In The Rain,52.0,2013-01-01,0.0453,160.01,0.185,2013.0
513,1.33e-05,['The 1975'],0.408,207002.0,3.4500333333333333,0.975,1.0,2JFeVDbE3HZhY2E3oNReKh,5.290000000000001e-05,2.0,0.506,-4.142,1.0,Sex,50.0,2013,0.128,148.316,0.183,2013.0
514,2.81e-05,['Five Finger Death Punch'],0.546,226358.0,3.7726333333333333,0.965,1.0,3nWDxOpJm7nRzMXDyWWW1D,7.49e-06,2.0,0.0264,-4.3580000000000005,1.0,A Day in My Life,49.0,2013-11-19,0.0814,125.044,0.224,2013.0
515,0.00253,['A Day To Remember'],0.441,209230.0,3.4871666666666665,0.99,1.0,4auHy2goaXGCmsPhetliCC,0.0,3.0,0.417,-2.847,1.0,City Of Ocala,52.0,2013-10-08,0.0865,135.991,0.462,2013.0
516,0.00548,['The 1975'],0.655,254600.0,4.243333333333333,0.909,1.0,6d8jFIWMRwhVYe7SCQwlqL,0.0007509999999999999,11.0,0.45,-5.038,1.0,Girls,49.0,2013-01-01,0.0533,108.034,0.884,2013.0
517,0.0755,['Mac Miller'],0.473,268366.0,4.472766666666667,0.442,1.0,169mBDYNy6SFx2gb28pG1e,1.66e-05,9.0,0.119,-10.807,1.0,Remember,51.0,2013-06-18,0.111,139.661,0.0749,2013.0
518,0.0273,"['Tyler, The Creator']",0.441,254733.0,4.24555,0.737,1.0,5L4n81Ecf8UE837uJkuoJJ,0.00101,1.0,0.0768,-6.98,1.0,Pigs,52.0,2013-04-01,0.238,78.462,0.488,2013.0
519,0.0487,['Drake'],0.654,251973.0,4.19955,0.342,1.0,1dHUNRY8eVXvSo6kvyFyNx,3.37e-05,8.0,0.313,-11.305,0.0,Own It,48.0,2013-01-01,0.101,103.064,0.294,2013.0
520,0.5,['Ariana Grande'],0.6559999999999999,193987.0,3.2331166666666666,0.8420000000000001,0.0,6LQzYkmd8ADbKOOEVDnlG4,0.0,0.0,0.0787,-5.714,1.0,Only 1,57.0,2014-08-25,0.24,101.364,0.384,2014.0
521,0.0175,['The Black Keys'],0.475,180173.0,3.0028833333333336,0.836,0.0,0zo4T5c5VV42554ySEc5J6,0.0,4.0,0.104,-5.4460000000000015,1.0,Gotta Get Away,53.0,2014-05-09,0.0529,123.144,0.723,2014.0
522,0.464,['Ed Sheeran'],0.552,314280.0,5.2379999999999995,0.637,0.0,12B0Twa9kRz45Xw2PgXHJm,1.63e-05,5.0,0.136,-6.568,1.0,Afire Love,61.0,2014-06-21,0.0445,97.97,0.333,2014.0
523,0.103,['Beyoncé'],0.436,369040.0,6.150666666666667,0.534,1.0,7cioKB5CHVzk09SOtTyn0T,0.00643,1.0,0.507,-9.416,0.0,Haunted,60.0,2014-11-24,0.0773,122.822,0.325,2014.0
524,0.247,['Tim McGraw'],0.498,223533.0,3.7255499999999997,0.635,0.0,7a0joWRrLhlaJMSd2rqaMW,3.4200000000000005e-05,0.0,0.133,-3.516,1.0,My Little Girl - from the motion picture My Friend Flicka,52.0,2014-02-04,0.0256,144.476,0.228,2014.0
525,0.231,['Taylor Swift'],0.595,195707.0,3.2617833333333333,0.763,0.0,3jBMHD19RZdAqG9iFQh7xc,0.0,0.0,0.2,-4.9910000000000005,1.0,I Know Places,50.0,2014-10-27,0.0661,159.959,0.507,2014.0
526,0.184,['Hozier'],0.6609999999999999,207667.0,3.461116666666667,0.5920000000000001,0.0,2YRJxFhJQQvUsf14rXpvBD,1.88e-05,9.0,0.102,-5.215,0.0,Sedated,51.0,2014-10-07,0.027000000000000003,86.069,0.256,2014.0
527,0.0445,['Eric Church'],0.721,266480.0,4.441333333333334,0.8370000000000001,0.0,0CMZloSXMzMa9uQidsjH44,0.000128,7.0,0.0647,-4.776,1.0,That’s Damn Rock & Roll,51.0,2014-01-01,0.0553,113.044,0.754,2014.0
528,0.379,['Hozier'],0.501,277653.0,4.62755,0.446,0.0,13CyXxYgWD9N5KwWqRYU1U,4.83e-06,0.0,0.159,-7.7,0.0,It Will Come Back,51.0,2014-10-07,0.0338,86.42399999999998,0.154,2014.0
529,0.16699999999999998,['BTS'],0.68,238530.0,3.9755,0.927,0.0,3CYqr8tC0Y3mrw80y6zqJC,0.0,0.0,0.4370000000000001,-1.058,1.0,Spine Breaker,60.0,2014-02-12,0.149,93.975,0.862,2014.0
530,0.00011,['Nickelback'],0.524,243053.0,4.050883333333333,0.97,1.0,5JjHr4GeuAERaa1qgsbv6A,0.0,2.0,0.113,-3.324,1.0,Edge Of A Revolution,57.0,2014-11-17,0.0454,161.961,0.66,2014.0
531,0.127,['Tim McGraw'],0.4920000000000001,215173.0,3.5862166666666666,0.823,0.0,28efjJXBm1CuCmqle5HK2w,0.0,6.0,0.0523,-8.526,1.0,Just To See You Smile,51.0,2014-02-04,0.0297,94.342,0.7020000000000001,2014.0
532,0.163,['Hozier'],0.503,225227.0,3.7537833333333332,0.445,0.0,3kR1DF3AAFCzOtzMIErJ4H,0.000475,8.0,0.111,-7.624,1.0,Foreigner's God,51.0,2014-10-07,0.0292,88.866,0.382,2014.0
533,0.0483,['BTS'],0.619,240021.0,4.00035,0.889,0.0,6dr6QeqH62tYUiPezRbinq,0.0,10.0,0.324,-3.108,0.0,Dope,63.0,2015-04-29,0.219,77.058,0.622,2015.0
534,0.494,['Lil Uzi Vert'],0.647,227910.0,3.7984999999999998,0.672,1.0,58lknB6kkfcDjMpCfx7rLH,6.41e-06,5.0,0.163,-4.501,0.0,Right Now,54.0,2015-12-18,0.0883,119.045,0.251,2015.0
535,0.907,['Justin Bieber'],0.5579999999999999,234787.0,3.913116666666667,0.29600000000000004,0.0,4yWCzA44dQyp0SoeM81bUb,0.0,10.0,0.108,-9.18,1.0,Life Is Worth Living,62.0,2015-11-13,0.0427,76.04,0.463,2015.0
536,0.436,['Halsey'],0.625,223299.0,3.72165,0.753,0.0,4lKXjLzAV0Nxwln8MxHVtQ,0.00273,6.0,0.3670000000000001,-5.983,0.0,Coming Down,57.0,2015-08-28,0.166,88.956,0.539,2015.0
537,0.379,['Imagine Dragons'],0.774,303434.0,5.0572333333333335,0.5529999999999999,0.0,3Dbgo1HE3DErIBNDIO4Hyd,0.0,9.0,0.7390000000000001,-6.815,1.0,Blank Space/Stand By Me - Live From Spotify London,65.0,2015-04-20,0.0823,102.055,0.514,2015.0
538,0.0808,['BTS'],0.7040000000000001,244156.0,4.069266666666667,0.959,0.0,1pePqg6hTMeaTZNNECqT03,0.0,1.0,0.383,-2.607,0.0,Boyz with Fun,62.0,2015-04-29,0.192,116.024,0.7509999999999999,2015.0
539,0.218,['Future'],0.7929999999999999,194240.0,3.2373333333333334,0.607,1.0,6ycYqFnXnjMOwMvEMbEpUk,4.95e-06,4.0,0.348,-6.488,0.0,Blow a Bag,55.0,2015-07-17,0.08199999999999999,140.99200000000005,0.15,2015.0
540,0.0134,['NF'],0.614,242000.0,4.033333333333333,0.7240000000000001,0.0,7EQBIAZHD2QAh9sgtjZJgI,1.09e-06,7.0,0.121,-4.945,0.0,Wait,57.0,2015-03-31,0.0377,128.018,0.17600000000000002,2015.0
541,0.312,['Tim McGraw'],0.578,213453.0,3.55755,0.825,0.0,2ZekuYUoEIBrUwHOY0gcgB,1.4e-05,2.0,0.0912,-4.6930000000000005,1.0,How I'll Always Be,54.0,2015-01-01,0.0331,93.035,0.654,2015.0
542,0.0215,['BTS'],0.486,210987.0,3.51645,0.88,0.0,3RlcLpMmRvSd84Uw6Yt4Iw,0.0,5.0,0.24,-3.097,0.0,I Need U,62.0,2015-04-29,0.0706,158.043,0.71,2015.0
543,8.53e-06,['Breaking Benjamin'],0.493,223547.0,3.7257833333333332,0.936,0.0,07huQEWGQAe7aJaeR08Cag,9.73e-05,1.0,0.358,-4.525,1.0,Never Again,55.0,2015-06-23,0.0331,93.501,0.6829999999999999,2015.0
544,0.00147,['Florence + The Machine'],0.564,234526.0,3.9087666666666667,0.923,0.0,20NEld0MhrR4Zpgrf9brq8,0.0,9.0,0.277,-3.843,0.0,Ship To Wreck,54.0,2015-06-01,0.0325,141.991,0.5870000000000001,2015.0
545,0.153,['Eminem'],0.64,282547.0,4.7091166666666675,0.841,1.0,4e5lEqydMatcEio6ef9Dpf,0.0,1.0,0.0457,-2.426,0.0,Phenomenal,60.0,2015-07-24,0.0466,121.075,0.0471,2015.0
546,0.223,['The Strokes'],0.59,264725.0,4.412083333333333,0.7040000000000001,1.0,37ZgsOy8t4vMnGtMExr6ah,0.0825,0.0,0.103,-7.058,1.0,Threat of Joy,62.0,2016-06-03,0.0284,137.968,0.691,2016.0
547,0.594,['Kanye West'],0.7559999999999999,44827.0,0.7471166666666667,0.374,1.0,5CGS4UovzA7ftCJkLVXQju,0.0,5.0,0.217,-7.966,1.0,I Love Kanye,59.0,2016-06-10,0.741,80.32600000000002,0.966,2016.0
548,0.315,['Childish Gambino'],0.879,165267.0,2.75445,0.419,1.0,6Ik9aiuaoEYxsEKGdQaEJB,0.0,3.0,0.118,-11.931,1.0,California,58.0,2016-12-02,0.5920000000000001,148.993,0.847,2016.0
549,0.175,['Panic! At The Disco'],0.386,363114.0,6.0519,0.562,0.0,2YSbHu9XF4bNYWt3MnIhgE,9.17e-06,10.0,0.209,-4.363,1.0,Bohemian Rhapsody,61.0,2016-08-05,0.03,72.945,0.228,2016.0
550,0.0154,['BTS'],0.636,273992.0,4.566533333333334,0.799,0.0,1WpxXAGAGpF2OoVFCytYtS,3.95e-06,6.0,0.218,-4.671,1.0,Hold Me Tight,64.0,2016-05-02,0.257,139.953,0.379,2016.0
551,0.0107,['BTS'],0.394,267151.0,4.452516666666667,0.799,0.0,0c2E2zcsp8EoWmfw8YQphH,0.0,6.0,0.14400000000000002,-3.54,1.0,Autumn Leaves,63.0,2016-05-02,0.0914,104.999,0.297,2016.0
552,0.0572,['The 1975'],0.583,260427.0,4.340450000000001,0.654,0.0,4p1pxmqtPtPHqWbOd2RgXu,0.00116,7.0,0.133,-6.89,1.0,Loving Someone,55.0,2016-02-26,0.0472,90.021,0.191,2016.0
553,0.0449,['Kanye West'],0.564,123387.0,2.05645,0.537,1.0,6wfzokDylbrJzrJcpnBkcy,0.0,9.0,0.0907,-8.381,0.0,Freestyle 4,59.0,2016-06-10,0.095,126.036,0.459,2016.0
554,0.0457,['Mac Miller'],0.737,234938.0,3.915633333333333,0.782,1.0,3DORsoGpr8l2xsaZE9baq5,0.0,4.0,0.236,-5.057,0.0,Wake Up,57.0,2016-06-03,0.141,109.354,0.642,2016.0
555,0.023,['BTS'],0.35700000000000004,226161.0,3.76935,0.498,0.0,0UDCfleTgwihlnOUxbzokR,1.99e-06,3.0,0.269,-6.589,1.0,Awake,63.0,2016-10-10,0.0332,142.816,0.339,2016.0
556,0.0122,['Imagine Dragons'],0.447,231720.0,3.862,0.74,0.0,3zT2616WcD9Df5m21OsCX0,0.000228,3.0,0.0958,-6.607,1.0,Rise Up,68.0,2017-06-23,0.0475,93.759,0.102,2017.0
557,0.159,['Lil Uzi Vert'],0.902,177048.0,2.9508,0.6729999999999999,1.0,3tcoEYOZUHKB3RKNByIN13,0.0,4.0,0.289,-7.481,1.0,For Real,60.0,2017-08-25,0.458,132.066,0.615,2017.0
558,0.0569,['$uicideBoy$'],0.792,167027.0,2.783783333333333,0.862,1.0,1QSMyV4BAvNRwIpRzS8zWn,9.72e-06,6.0,0.181,-6.424,0.0,Now I'm Up To My Neck With Offers,61.0,2017-09-11,0.428,137.887,0.345,2017.0
559,0.00882,['Taylor Swift'],0.675,214320.0,3.572,0.703,0.0,7HuBDWi18s4aJM8UFnNheH,2.21e-06,0.0,0.0391,-7.902,1.0,King Of My Heart,65.0,2017-11-10,0.0382,110.01,0.314,2017.0
560,0.0533,['Drake'],0.726,216558.0,3.6092999999999997,0.535,0.0,2XlHu0HcujBCkWMdIAvrqt,1.3800000000000007e-05,7.0,0.0984,-7.8039999999999985,0.0,Blem,65.0,2017-03-18,0.0476,98.067,0.375,2017.0
561,0.6759999999999999,['Jack Johnson'],0.83,239840.0,3.997333333333333,0.682,0.0,4zohK59ouRruiqESaTcOZW,0.000367,2.0,0.123,-7.16,1.0,My Mind Is For Sale,65.0,2017-09-08,0.134,97.849,0.762,2017.0
562,0.0735,['$uicideBoy$'],0.8440000000000001,156081.0,2.6013499999999996,0.5329999999999999,1.0,240audWazVjwvwh7XwfSZE,3.46e-06,1.0,0.0953,-9.612,1.0,For the Last Time,61.0,2017-09-05,0.552,140.078,0.23,2017.0
563,0.142,['Kendrick Lamar'],0.35700000000000004,118067.0,1.9677833333333332,0.238,1.0,1n4jwRVXdkK2U34nBDUKKT,0.0859,8.0,0.55,-16.78,0.0,BLOOD.,62.0,2017-04-14,0.265,156.907,0.494,2017.0
564,0.0156,['Taylor Swift'],0.5670000000000001,207133.0,3.4522166666666667,0.789,0.0,07NxDD1iKCHbAldceD7QLP,0.0,5.0,0.382,-5.9860000000000015,1.0,This Is Why We Can't Have Nice Things,64.0,2017-11-10,0.115,163.96,0.438,2017.0
565,0.424,['Lil Uzi Vert'],0.266,185276.0,3.0879333333333334,0.642,1.0,65kp3OFn7JXbCvkm3m2Ui2,0.0,7.0,0.0943,-5.132999999999999,1.0,Two®,60.0,2017-08-25,0.0694,75.02199999999998,0.0371,2017.0
566,0.105,['Lil Uzi Vert'],0.585,233645.0,3.8940833333333336,0.691,1.0,5Y3Tj0wJhKAaPbwWxXxZGS,0.0,0.0,0.08800000000000001,-6.015,1.0,Feelings Mutual,59.0,2017-08-25,0.259,125.978,0.349,2017.0
567,0.7190000000000001,['Ed Sheeran'],0.604,248413.0,4.140216666666666,0.366,0.0,2dfHh7ECGxfNqZTQno09Vk,0.0,7.0,0.162,-7.881,1.0,Hearts Don't Break Around Here,68.0,2017-03-03,0.0267,105.177,0.181,2017.0
568,0.452,['J. Cole'],0.871,251309.0,4.188483333333333,0.446,1.0,4WfjYOo0JxommRm1PyObJl,0.0,1.0,0.161,-9.818,1.0,High For Hours,61.0,2017-01-18,0.424,95.518,0.685,2017.0
569,0.0179,['Halsey'],0.581,202439.0,3.3739833333333333,0.684,0.0,2WQn7Yvs728KZmmY6tgWqH,1.93e-05,1.0,0.0849,-4.962,0.0,Eyes Closed,62.0,2017-06-02,0.0429,129.966,0.0397,2017.0
570,0.00267,['BTS'],0.557,242334.0,4.0389,0.7190000000000001,0.0,5Sn2fm8aisVlR7S6u1KW57,0.0,2.0,0.306,-4.515,0.0,FAKE LOVE,72.0,2018-08-24,0.0372,77.501,0.344,2018.0
571,0.00852,['BTS'],0.51,240339.0,4.00565,0.8420000000000001,0.0,0EQMrxdeiBhry9JCxskko3,0.0,11.0,0.34600000000000003,-2.782,0.0,I'm Fine,70.0,2018-08-24,0.103,87.605,0.302,2018.0
572,0.151,['Luke Combs'],0.401,227560.0,3.792666666666667,0.466,0.0,5FUKOLrwBWkUzJ0Du3dm5T,0.0,1.0,0.132,-8.625,1.0,I Got Away with You,62.0,2018-06-01,0.0297,73.204,0.254,2018.0
573,0.5539999999999999,['BTS'],0.775,196998.0,3.2832999999999997,0.271,0.0,3gpU0uqDonMBKEcJu4Rzsf,0.00285,1.0,0.112,-9.131,0.0,Singularity,69.0,2018-08-24,0.092,104.001,0.204,2018.0
574,0.0857,['Twenty One Pilots'],0.7,145947.0,2.4324500000000002,0.934,0.0,2uBhGx3m5iJrtsql8Qk00j,0.226,6.0,0.114,-5.941,0.0,Levitate,66.0,2018-10-05,0.17,92.973,0.224,2018.0
575,0.29600000000000004,['Twenty One Pilots'],0.764,177040.0,2.9506666666666663,0.5479999999999999,0.0,5G6Gt9RtNaeIE418pd4yre,1.01e-05,6.0,0.0769,-7.6270000000000024,1.0,Smithereens,67.0,2018-10-05,0.14,151.02,0.519,2018.0
576,0.001,['Five Finger Death Punch'],0.51,274615.0,4.5769166666666665,0.862,1.0,3zitROnY6trnTMyznT81yT,4.28e-06,7.0,0.0893,-5.105,1.0,Blue on Black,60.0,2018-05-18,0.028,156.126,0.461,2018.0
